Entrez ID,Phenotype
55626,"['Mitophagy - animal', 'Autophagy - animal', 'Alzheimer disease', 'Amyotrophic lateral sclerosis', 'Huntington disease', 'Spinocerebellar ataxia', 'Pathways of neurodegeneration - multiple diseases']"
55627,"['Sphingolipid metabolism', 'Metabolic pathways']"
55630,"['Mineral absorption', 'Alzheimer disease', 'Parkinson disease']"
55650,"['Glycosylphosphatidylinositol (GPI)-anchor biosynthesis', 'Metabolic pathways']"
55651,['Ribosome biogenesis in eukaryotes']
55659,['Herpes simplex virus 1 infection']
55660,['Spliceosome']
55666,['Protein processing in endoplasmic reticulum']
55669,"['Mitophagy - animal', 'NOD-like receptor signaling pathway', 'Parkinson disease', 'Pathways of neurodegeneration - multiple diseases']"
55670,['Peroxisome']
55671,['Glucagon signaling pathway']
55680,['Endocytosis']
55696,['Spliceosome']
55697,"['Human T-cell leukemia virus 1 infection', 'Viral carcinogenesis']"
55698,['Adherens junction']
55699,['Aminoacyl-tRNA biosynthesis']
55703,"['RNA polymerase', 'Cytosolic DNA-sensing pathway']"
55705,['Nucleocytoplasmic transport']
55706,"['Nucleocytoplasmic transport', 'Amyotrophic lateral sclerosis']"
55711,['Peroxisome']
55713,['Herpes simplex virus 1 infection']
55718,"['RNA polymerase', 'Cytosolic DNA-sensing pathway']"
55733,['Hedgehog signaling pathway']
55737,['Endocytosis']
55738,['Endocytosis']
55740,"['Rap1 signaling pathway', 'Axon guidance', 'Regulation of actin cytoskeleton']"
55741,['Protein processing in endoplasmic reticulum']
55742,['Focal adhesion']
55744,['Thermogenesis']
55746,"['Nucleocytoplasmic transport', 'Amyotrophic lateral sclerosis']"
55748,"['Arginine and proline metabolism', 'Histidine metabolism', 'beta-Alanine metabolism', 'Metabolic pathways']"
55750,"['Glycerolipid metabolism', 'Metabolic pathways']"
55752,"['Bacterial invasion of epithelial cells', 'Shigellosis']"
55753,"['Citrate cycle (TCA cycle)', 'Lipoic acid metabolism', 'Metabolic pathways', 'Carbon metabolism', '2-Oxocarboxylic acid metabolism']"
55754,['Efferocytosis']
55757,['Protein processing in endoplasmic reticulum']
55762,['Herpes simplex virus 1 infection']
55766,"['ATP-dependent chromatin remodeling', 'Necroptosis', 'Neutrophil extracellular trap formation', 'Alcoholism', 'Systemic lupus erythematosus']"
55768,['Protein processing in endoplasmic reticulum']
55769,['Herpes simplex virus 1 infection']
55770,"['Ras signaling pathway', 'Salmonella infection']"
55775,['Base excision repair']
55777,['Polycomb repressive complex']
55781,['Ribosome biogenesis in eukaryotes']
55786,['Herpes simplex virus 1 infection']
55788,['Vitamin digestion and absorption']
55790,"['Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate', 'Metabolic pathways']"
55799,"['MAPK signaling pathway', 'Cardiac muscle contraction', 'Adrenergic signaling in cardiomyocytes', 'Oxytocin signaling pathway', 'Hypertrophic cardiomyopathy', 'Arrhythmogenic right ventricular cardiomyopathy', 'Dilated cardiomyopathy']"
55801,"['Cytokine-cytokine receptor interaction', 'JAK-STAT signaling pathway']"
55802,['RNA degradation']
55808,"['Mucin type O-glycan biosynthesis', 'Metabolic pathways']"
55811,"['Purine metabolism', 'Metabolic pathways', 'cAMP signaling pathway', 'Apelin signaling pathway', 'Circadian entrainment', 'Thermogenesis', 'Growth hormone synthesis, secretion and action']"
55813,['Ribosome biogenesis in eukaryotes']
55818,['Thermogenesis']
55821,"['Purine metabolism', 'Metabolic pathways']"
55823,"['Autophagy - animal', 'Efferocytosis', 'Salmonella infection']"
55825,['Peroxisome']
55829,['Protein processing in endoplasmic reticulum']
55844,"['mRNA surveillance pathway', 'Sphingolipid signaling pathway', 'PI3K-Akt signaling pathway', 'AMPK signaling pathway', 'Adrenergic signaling in cardiomyocytes', 'Hippo signaling pathway', 'Tight junction', 'T cell receptor signaling pathway', 'Dopaminergic synapse', 'Chagas disease', 'Hepatitis C', 'Human papillomavirus infection']"
55845,"['Regulation of actin cytoskeleton', 'Pathogenic Escherichia coli infection', 'Salmonella infection']"
55850,['SNARE interactions in vesicular transport']
55851,"['Notch signaling pathway', 'Alzheimer disease']"
55860,"['Motor proteins', 'Amyotrophic lateral sclerosis', 'Huntington disease', 'Pathways of neurodegeneration - multiple diseases', 'Salmonella infection']"
55862,"['Propanoate metabolism', 'Metabolic pathways']"
55869,"['Cell cycle', 'Neutrophil extracellular trap formation', 'Alcoholism', 'Viral carcinogenesis']"
55870,"['Lysine degradation', 'Metabolic pathways']"
55879,"['Neuroactive ligand-receptor interaction', 'Retrograde endocannabinoid signaling', 'GABAergic synapse', 'Morphine addiction', 'Nicotine addiction']"
55894,"['NOD-like receptor signaling pathway', 'Staphylococcus aureus infection']"
55900,['Herpes simplex virus 1 infection']
55902,"['Glycolysis / Gluconeogenesis', 'Pyruvate metabolism', 'Glyoxylate and dicarboxylate metabolism', 'Propanoate metabolism', 'Metabolic pathways', 'Carbon metabolism']"
55904,"['Lysine degradation', 'Metabolic pathways']"
55907,"['Amino sugar and nucleotide sugar metabolism', 'Metabolic pathways', 'Biosynthesis of nucleotide sugars']"
55908,['Cholesterol metabolism']
55914,['NOD-like receptor signaling pathway']
55916,"['Ribosome biogenesis in eukaryotes', 'Nucleocytoplasmic transport', 'mRNA surveillance pathway', 'Amyotrophic lateral sclerosis', 'Influenza A']"
55929,['ATP-dependent chromatin remodeling']
55930,"['Motor proteins', 'Pathogenic Escherichia coli infection']"
55957,['Cellular senescence']
55958,['Ubiquitin mediated proteolysis']
55964,"['Bacterial invasion of epithelial cells', 'Shigellosis']"
55967,"['Oxidative phosphorylation', 'Metabolic pathways', 'Thermogenesis', 'Retrograde endocannabinoid signaling', 'Non-alcoholic fatty liver disease', 'Alzheimer disease', 'Parkinson disease', 'Amyotrophic lateral sclerosis', 'Huntington disease', 'Prion disease', 'Pathways of neurodegeneration - multiple diseases', 'Chemical carcinogenesis - reactive oxygen species', 'Diabetic cardiomyopathy']"
55968,['Protein processing in endoplasmic reticulum']
55970,"['MAPK signaling pathway', 'Ras signaling pathway', 'Chemokine signaling pathway', 'PI3K-Akt signaling pathway', 'Apelin signaling pathway', 'Circadian entrainment', 'Retrograde endocannabinoid signaling', 'Glutamatergic synapse', 'Cholinergic synapse', 'Serotonergic synapse', 'GABAergic synapse', 'Dopaminergic synapse', 'Regulation of actin cytoskeleton', 'Relaxin signaling pathway', 'Morphine addiction', 'Alcoholism', 'Human cytomegalovirus infection', 'Kaposi sarcoma-associated herpesvirus infection', 'Human immunodeficiency virus 1 infection', 'Pathways in cancer']"
55971,['Pathogenic Escherichia coli infection']
56000,"['Ribosome biogenesis in eukaryotes', 'Nucleocytoplasmic transport', 'mRNA surveillance pathway', 'Amyotrophic lateral sclerosis', 'Influenza A', 'Herpes simplex virus 1 infection']"
56001,"['Ribosome biogenesis in eukaryotes', 'Nucleocytoplasmic transport', 'mRNA surveillance pathway', 'Amyotrophic lateral sclerosis', 'Influenza A', 'Herpes simplex virus 1 infection']"
56034,"['EGFR tyrosine kinase inhibitor resistance', 'MAPK signaling pathway', 'Ras signaling pathway', 'Rap1 signaling pathway', 'Calcium signaling pathway', 'Phospholipase D signaling pathway', 'PI3K-Akt signaling pathway', 'Focal adhesion', 'Gap junction', 'Regulation of actin cytoskeleton', 'Prostate cancer', 'Melanoma', 'Choline metabolism in cancer']"
56052,"['N-Glycan biosynthesis', 'Various types of N-glycan biosynthesis', 'Metabolic pathways']"
56171,"['Motor proteins', 'Amyotrophic lateral sclerosis', 'Huntington disease', 'Pathways of neurodegeneration - multiple diseases']"
56242,['Herpes simplex virus 1 infection']
56246,"['Cortisol synthesis and secretion', 'Cushing syndrome']"
56259,['Spliceosome']
56261,"['Glycerophospholipid metabolism', 'Choline metabolism in cancer']"
56267,"['Cysteine and methionine metabolism', 'Tryptophan metabolism', 'Selenocompound metabolism', 'Metabolic pathways']"
56270,['Autophagy - animal']
56288,"['Rap1 signaling pathway', 'Chemokine signaling pathway', 'Neuroactive ligand-receptor interaction', 'Endocytosis', 'Axon guidance', 'Hippo signaling pathway', 'Adherens junction', 'Tight junction', 'Human papillomavirus infection']"
56300,['Cytokine-cytokine receptor interaction']
56302,"['Parathyroid hormone synthesis, secretion and action', 'Endocrine and other factor-regulated calcium reabsorption']"
56413,"['Calcium signaling pathway', 'Neuroactive ligand-receptor interaction']"
56474,"['Pyrimidine metabolism', 'Metabolic pathways', 'Nucleotide metabolism', 'Biosynthesis of cofactors']"
56475,['p53 signaling pathway']
56477,"['Cytokine-cytokine receptor interaction', 'Viral protein interaction with cytokine and cytokine receptor', 'Chemokine signaling pathway', 'Intestinal immune network for IgA production']"
56479,['Cholinergic synapse']
56548,['Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate']
56603,"['Retinol metabolism', 'Metabolic pathways']"
56605,['Protein processing in endoplasmic reticulum']
56616,"['Apoptosis', 'Apoptosis - multiple species']"
56623,"['Inositol phosphate metabolism', 'Metabolic pathways', 'Phosphatidylinositol signaling system']"
56624,"['Sphingolipid metabolism', 'Metabolic pathways', 'Sphingolipid signaling pathway']"
56649,['Influenza A']
56652,['Spinocerebellar ataxia']
56655,"['DNA replication', 'Base excision repair', 'Nucleotide excision repair']"
56656,['Olfactory transduction']
56670,['cAMP signaling pathway']
56681,"['Protein processing in endoplasmic reticulum', 'Legionellosis']"
56832,"['Cytokine-cytokine receptor interaction', 'RIG-I-like receptor signaling pathway', 'JAK-STAT signaling pathway']"
56848,"['Sphingolipid metabolism', 'Metabolic pathways', 'Calcium signaling pathway', 'Sphingolipid signaling pathway', 'Phospholipase D signaling pathway', 'Efferocytosis', 'VEGF signaling pathway', 'Apelin signaling pathway', 'Fc gamma R-mediated phagocytosis', 'Tuberculosis']"
56886,['Protein processing in endoplasmic reticulum']
56893,"['Protein processing in endoplasmic reticulum', 'Amyotrophic lateral sclerosis']"
56894,"['Glycerolipid metabolism', 'Glycerophospholipid metabolism', 'Metabolic pathways', 'Phospholipase D signaling pathway']"
56895,"['Glycerolipid metabolism', 'Glycerophospholipid metabolism', 'Metabolic pathways', 'Phospholipase D signaling pathway']"
56896,['Axon guidance']
56901,"['Oxidative phosphorylation', 'Metabolic pathways', 'Thermogenesis', 'Retrograde endocannabinoid signaling', 'Non-alcoholic fatty liver disease', 'Alzheimer disease', 'Parkinson disease', 'Amyotrophic lateral sclerosis', 'Huntington disease', 'Prion disease', 'Pathways of neurodegeneration - multiple diseases', 'Chemical carcinogenesis - reactive oxygen species', 'Diabetic cardiomyopathy']"
56903,['mRNA surveillance pathway']
56904,['Endocytosis']
56913,"['Mucin type O-glycan biosynthesis', 'Other types of O-glycan biosynthesis', 'Metabolic pathways']"
56915,['RNA degradation']
56916,['Signaling pathways regulating pluripotency of stem cells']
56919,['NOD-like receptor signaling pathway']
56920,['Axon guidance']
56922,"['Valine, leucine and isoleucine degradation', 'Metabolic pathways']"
56923,['Neuroactive ligand-receptor interaction']
56924,"['ErbB signaling pathway', 'Ras signaling pathway', 'Axon guidance', 'Focal adhesion', 'T cell receptor signaling pathway', 'Regulation of actin cytoskeleton', 'Human immunodeficiency virus 1 infection', 'Renal cell carcinoma']"
56949,['Spliceosome']
56950,"['Lysine degradation', 'Metabolic pathways']"
56953,"['Purine metabolism', 'Pyrimidine metabolism', 'Nicotinate and nicotinamide metabolism', 'Metabolic pathways', 'Nucleotide metabolism']"
56954,"['Alanine, aspartate and glutamate metabolism', 'Metabolic pathways']"
56955,['ECM-receptor interaction']
56963,"['TGF-beta signaling pathway', 'Axon guidance']"
56979,"['Lysine degradation', 'Metabolic pathways']"
56983,['Other types of O-glycan biosynthesis']
56985,"['Purine metabolism', 'Glycerophospholipid metabolism', 'Metabolic pathways']"
56992,['Motor proteins']
56994,"['Phosphonate and phosphinate metabolism', 'Glycerophospholipid metabolism', 'Ether lipid metabolism', 'Metabolic pathways', 'Choline metabolism in cancer']"
56998,['Wnt signaling pathway']
57007,"['Cytokine-cytokine receptor interaction', 'Viral protein interaction with cytokine and cytokine receptor']"
57016,"['Pentose and glucuronate interconversions', 'Fructose and mannose metabolism', 'Galactose metabolism', 'Glycerolipid metabolism', 'Folate biosynthesis', 'Metabolic pathways']"
57026,"['Vitamin B6 metabolism', 'Metabolic pathways', 'Biosynthesis of cofactors']"
57030,"['Synaptic vesicle cycle', 'Retrograde endocannabinoid signaling', 'Glutamatergic synapse', 'Nicotine addiction']"
57038,['Aminoacyl-tRNA biosynthesis']
57053,['Neuroactive ligand-receptor interaction']
57082,['Cell cycle']
57084,"['Synaptic vesicle cycle', 'Retrograde endocannabinoid signaling', 'Glutamatergic synapse', 'Nicotine addiction']"
57101,['Olfactory transduction']
57103,"['Fructose and mannose metabolism', 'Metabolic pathways', 'Central carbon metabolism in cancer']"
57104,"['Glycerolipid metabolism', 'Metabolic pathways', 'Thermogenesis', 'Regulation of lipolysis in adipocytes']"
57105,"['Calcium signaling pathway', 'Neuroactive ligand-receptor interaction']"
57107,['Terpenoid backbone biosynthesis']
57118,"['Calcium signaling pathway', 'Oxytocin signaling pathway', 'Aldosterone synthesis and secretion', 'Glioma']"
57121,"['Rap1 signaling pathway', 'Phospholipase D signaling pathway', 'PI3K-Akt signaling pathway', 'Regulation of actin cytoskeleton', 'Pathogenic Escherichia coli infection', 'Pathways in cancer']"
57122,"['Nucleocytoplasmic transport', 'Amyotrophic lateral sclerosis']"
57132,"['Endocytosis', 'Necroptosis']"
57134,"['N-Glycan biosynthesis', 'Various types of N-glycan biosynthesis', 'Metabolic pathways', 'Protein processing in endoplasmic reticulum']"
57142,['Alzheimer disease']
57144,"['ErbB signaling pathway', 'Ras signaling pathway', 'Axon guidance', 'Focal adhesion', 'T cell receptor signaling pathway', 'Regulation of actin cytoskeleton', 'Human immunodeficiency virus 1 infection', 'Renal cell carcinoma']"
57148,['Ras signaling pathway']
57152,['Neuroactive ligand-receptor interaction']
57153,['Choline metabolism in cancer']
57154,"['Ubiquitin mediated proteolysis', 'Mitophagy - animal', 'Endocytosis', 'Hedgehog signaling pathway', 'TGF-beta signaling pathway', 'Adherens junction']"
57171,"['N-Glycan biosynthesis', 'Metabolic pathways']"
57172,"['Calcium signaling pathway', 'Oxytocin signaling pathway', 'Aldosterone synthesis and secretion', 'Glioma']"
57176,['Aminoacyl-tRNA biosynthesis']
57180,"['Endocytosis', 'Tight junction', 'Fc gamma R-mediated phagocytosis', 'Regulation of actin cytoskeleton', 'Bacterial invasion of epithelial cells', 'Pathogenic Escherichia coli infection', 'Shigellosis', 'Salmonella infection', 'Yersinia infection']"
57181,"['Alzheimer disease', 'Parkinson disease']"
57186,['Ras signaling pathway']
57187,"['Nucleocytoplasmic transport', 'Spliceosome']"
57192,"['Calcium signaling pathway', 'Lysosome']"
57209,['Herpes simplex virus 1 infection']
57216,['Wnt signaling pathway']
57223,['Glucagon signaling pathway']
57232,['Herpes simplex virus 1 infection']
57292,"['Antigen processing and presentation', 'Natural killer cell mediated cytotoxicity', 'Graft-versus-host disease']"
57332,['Polycomb repressive complex']
57335,['Herpes simplex virus 1 infection']
57343,['Herpes simplex virus 1 infection']
57369,['Gap junction']
57379,"['Intestinal immune network for IgA production', 'Primary immunodeficiency']"
57381,['Salmonella infection']
57396,['Legionellosis']
57403,['Endocytosis']
57406,['Retrograde endocannabinoid signaling']
57412,['Chemical carcinogenesis - reactive oxygen species']
57448,"['Ubiquitin mediated proteolysis', 'Autophagy - animal', 'Apoptosis - multiple species']"
57449,['Pathways in cancer']
57452,"['Mucin type O-glycan biosynthesis', 'Other types of O-glycan biosynthesis', 'Metabolic pathways']"
57455,['Ribosome biogenesis in eukaryotes']
